year,calendar_year,automation,real_gdp,capacity,raw_capacity,nominal_gdp,price_level,inflation,labour_share,labour_demand_proxy,investment_share,capital_stock,usownership_share,shadow_participation_share,participant_income_gdp,pass_through_levy_gdp,total_recorded_tax_gdp,use_dividend_gdp,median_use_dividend,mvi_gdp,mvi_real_resident_equivalent,fiscal_issuance_gdp,net_seigniorage_gdp,burn_gdp,money_growth,money_gdp,velocity,demurrage_rate,effective_demurrage,tax_rate,tax_gdp,public_expenditure_gdp,government_consumption_gdp,gini_income,gini_wealth,top10_wealth,top1_wealth,median_income,p10_income,mean_log_consumption,median_consumption,coverage_shortfall,secondary_sales_gdp,legacy_capital_share,ordinary_discounted_dividends,resource_pressure_proxy,output_gap,accounting_residual,goods_residual,equity_residual,controller_at_bound,policy,status,scenario,code
27,2054,0.135905067694,1.62505197523,1.62505197523,1.62505197523,2.47417125715,1.5225182301,0.0202901811688,0.514765567507,0.921267025326,0.223397626692,4.66898040381,0,0,0,0,0.206534649493,0,0,0.0192909441223,0.0313487868501,0.0283812257127,0.0283812257127,0,0.041227727931,0.716782627803,1.39512309759,0,0,0.265946456761,0.206534649493,0.234915875206,0.215624931084,0.413479114246,0.742705099684,0.661419144591,0.227409641269,0.626950977523,0.403557542019,-0.362891930804,0.603539501447,0.000391416751158,0,1,5.05296182246,1,0,1.79490085243e-16,0,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
28,2055,0.145534318475,1.6594547403,1.6594547403,1.6594547403,2.57785385381,1.5534342644,0.0203058549264,0.510143527132,0.915688575819,0.223638357962,4.75995931282,0,0,0,0,0.206738371372,0,0,0.0196334632082,0.0325808435895,0.0285167105278,0.0285167105278,0,0.041451522916,0.716469975493,1.39573189974,0,0,0.266291326333,0.206738371372,0.2352550819,0.215621618692,0.415330361149,0.743126868762,0.661953842151,0.227645899036,0.637255066586,0.412052495627,-0.345022775112,0.614778933302,0.000398674255609,0,1,5.2460522411,1,0,-1.29203176858e-16,0,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
29,2056,0.155513386181,1.69494973953,1.69494973953,1.69494973953,2.68650091115,1.58500328859,0.0203220856605,0.505353574633,0.90990746921,0.223887834655,4.85384038108,0,0,0,0,0.206970589567,0,0,0.0200020635139,0.0339024923429,0.028649662646,0.028649662646,0,0.0416725634855,0.716144269404,1.39636668577,0,0,0.266676131117,0.206970589567,0.235620252213,0.215618188699,0.417235005764,0.743567529731,0.662513803759,0.227893447421,0.646072506921,0.420814552523,-0.327061308556,0.623903086739,0.000406483648117,0,1,5.44079420844,1,2.22044604925e-16,-1.23977961818e-16,-4.13259872728e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
30,2057,0.165828050499,1.7315687857,1.7315687857,1.7315687857,2.80036287117,1.61724032814,0.0203387840139,0.50040253576,0.903931943659,0.224145701262,4.95073365797,0,0,0,0,0.207235936667,0,0,0.0203995910596,0.0353232951197,0.028778314393,0.028778314393,0,0.041888243594,0.715804360936,1.39702976759,0,0,0.267106771212,0.207235936667,0.23601425106,0.21561466,0.41918716822,0.74402599856,0.663098422188,0.228152055467,0.654922520504,0.429851414091,-0.309005366448,0.632523554731,0.000414902876532,0,1,5.6372969272,1,0,-1.98228421762e-16,-7.92913687047e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
31,2058,0.176460904651,1.76934224118,1.76934224118,1.76934224118,2.91969257513,1.65015705112,0.0203536372497,0.495298765768,0.897772083318,0.224411522616,5.05075042487,0,0,0,0,0.207524451391,0,0,0.0208149926716,0.0368288457837,0.0289020625895,0.0289020625895,0,0.0420975975333,0.715451041225,1.39771967945,0,0,0.267570312662,0.207524451391,0.23642651398,0.215611521308,0.421198166261,0.744502935672,0.663707416578,0.228421533938,0.663851358457,0.43917091496,-0.290869434181,0.64118428384,0.000423660810193,0,1,5.83566192273,1,0,-4.18278738484e-16,-3.80253398622e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
32,2059,0.187391358359,1.80829870706,1.80829870706,1.80829870706,3.04475298784,1.6837666122,0.020367492328,0.490052147988,0.891439816615,0.224684783959,5.1540026037,0,0,0,0,0.207838378881,0,0,0.0212522552219,0.0384304256399,0.0290224699649,0.0290224699649,0,0.0423028269027,0.715087021435,1.39843119792,0,0,0.268069521377,0.207838378881,0.236860848845,0.215608593624,0.423258040293,0.744997388547,0.664339692503,0.228701410857,0.673817023947,0.448779902471,-0.272656767721,0.649527200751,0.000432855145185,0,1,6.03598202351,1,0,3.64634841992e-17,-3.64634841992e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
33,2060,0.198595700915,1.84846472008,1.84846472008,1.84846472008,3.17582178005,1.71808622883,0.02038264471,0.484674063561,0.884948879716,0.224964892523,5.26060211457,0,0,0,0,0.208188864568,0,0,0.0217207102057,0.0401499665102,0.0291372375369,0.0291372375369,0,0.0425004507559,0.714712026007,1.39916492743,0,0,0.268618624575,0.208188864568,0.237326102105,0.215605391899,0.42534917186,0.745506995864,0.664993690322,0.228991080228,0.684475453045,0.458684376521,-0.254357602291,0.659106956087,0.00044272551897,0,1,6.23834035967,1,0,-1.39834424161e-16,6.99172120803e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
34,2061,0.210047227727,1.8898644654,1.8898644654,1.8898644654,3.31317355236,1.75312759884,0.020395582839,0.479177330691,0.878314743213,0.225251180693,5.37066018987,0,0,0,0,0.2085655239,0,0,0.0222058689478,0.0419660826478,0.0292430031738,0.0292430031738,0,0.042685359627,0.714325744173,1.39992154582,0,0,0.269204055176,0.2085655239,0.237808527074,0.215602658126,0.427485316878,0.74603241837,0.665668655026,0.229290136368,0.694396054754,0.468890924457,-0.235987870364,0.66987180419,0.000452901639638,0,1,6.44280939974,1,0,-3.35093531045e-17,1.00528059314e-16,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
35,2062,0.221716431811,1.93251951347,1.93251951347,1.93251951347,3.45709589968,1.78890607603,0.0204083702849,0.47357611273,0.871554501191,0.225542910795,5.48428665472,0,0,0,0,0.208975488385,0,0,0.0227184093819,0.0439037694454,0.0293428772562,0.0293428772562,0,0.0428621188056,0.713930528869,1.40069650976,0,0,0.269834818866,0.208975488385,0.238318365641,0.215599956259,0.429642972611,0.74657181591,0.666362535959,0.229597740631,0.701562387515,0.479404424906,-0.217542273378,0.6765470317,0.000463645710948,0,1,6.64945004678,1,0,-1.60571626712e-16,3.21143253425e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
36,2063,0.233571259439,1.97644858901,1.97644858901,1.97644858901,3.60788533696,1.82543849459,0.020421652678,0.467885795469,0.864686723122,0.225839281486,5.60158918467,0,0,0,0,0.209424535909,0,0,0.0232607639137,0.0459737040166,0.0294333778912,0.0294333778912,0,0.0430254530889,0.713525601867,1.40149140743,0,0,0.270518163607,0.209424535909,0.2388579138,0.215597149887,0.431810496983,0.747123326702,0.667073351013,0.2299130742,0.710785877008,0.490229288207,-0.199015630819,0.683799866556,0.00047502324167,0,1,6.85831081548,1,0,-3.07721260776e-17,0,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
37,2064,0.245577426807,2.02166738016,2.02166738016,2.02166738016,3.76583143999,1.86273542173,0.0204317632469,0.462122835133,0.857731270412,0.22613943567,5.72267255405,0,0,0,0,0.209895903132,0,0,0.0238141310247,0.0481442518796,0.0295132416154,0.0295132416154,0,0.0431733255737,0.713112228332,1.40230381736,0,0,0.27123219971,0.209895903132,0.239409144747,0.215595013722,0.434005291403,0.74768726106,0.667799969197,0.23023551995,0.723440262283,0.501370939949,-0.180430293595,0.695961881666,0.000486564687026,0,1,7.06942711126,1,0,3.24296333107e-16,8.84444544838e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
38,2065,0.257698792185,2.06818839435,2.06818839435,2.06818839435,3.93122844268,1.90080770853,0.0204389127701,0.456304579751,0.85070908081,0.226442469805,5.84763788885,0,0,0,0,0.21038288039,0,0,0.0243751853562,0.0504124754638,0.0295858081605,0.0295858081605,0,0.0433104760687,0.71269555079,1.40312367447,0,0,0.271967981925,0.21038288039,0.239968688551,0.215593503194,0.436224579457,0.748263129156,0.668540533352,0.230564188882,0.733920312635,0.512832717473,-0.161801405543,0.708360003679,0.00049820228725,0,1,7.28282063144,1,0,-2.2592897682e-16,0,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
39,2066,0.269897775684,2.11602086706,2.11602086706,2.11602086706,4.10438177719,1.93966980246,0.0204450422582,0.450449067672,0.843641925219,0.226747444392,5.9765819394,0,0,0,0,0.210892670818,0,0,0.0249500816985,0.0527948935089,0.0296496190734,0.0296496190734,0,0.0434344713454,0.712278373494,1.40394547583,0,0,0.272734528051,0.210892670818,0.240542289891,0.215592208193,0.438449613441,0.748848928017,0.669292545824,0.230898004561,0.746334009265,0.52461578752,-0.143128853875,0.71948951785,0.000510105474672,0,1,7.49849890642,1,0,3.245964196e-16,1.622982098e-16,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
40,2067,0.282135816755,2.1651707275,2.1651707275,2.1651707275,4.28560545548,1.97933835011,0.0204511858678,0.444574807958,0.836552142667,0.227053395419,6.10959638838,0,0,0,0,0.211434889434,0,0,0.0255457444646,0.0553108981271,0.0297017652545,0.0297017652545,0,0.0435408535568,0.711860308972,1.40476999124,0,0,0.273543978563,0.211434889434,0.241136654688,0.215590910224,0.440661000449,0.749441073021,0.67005320526,0.23123580952,0.757851848803,0.536721356701,-0.12440475019,0.732057005144,0.000522440768178,0,1,7.71645499618,1,0,2.59058617542e-17,1.03623447017e-16,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
41,2068,0.294373857826,2.21564062398,2.21564062398,2.21564062398,4.4752347429,2.0198378268,0.0204611185785,0.438700548244,0.829462360115,0.227359346446,6.2467672093,0,0,0,0,0.212028819091,0,0,0.0261808264913,0.0580073027435,0.0297408191583,0.0297408191583,0,0.0436276461331,0.711437444907,1.40560495819,0,0,0.274420997803,0.212028819091,0.24176963825,0.215588811758,0.442821615079,0.750034487661,0.670818976274,0.231576239283,0.766332724965,0.549149065088,-0.105599800235,0.741770401738,0.000535688995321,0,1,7.93666735365,1,0,-1.98465213721e-16,2.48081517151e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
42,2069,0.306572841325,2.26743000936,2.26743000936,2.26743000936,4.67358725959,2.06118259011,0.0204693479686,0.432845036164,0.822395204525,0.227664321033,6.38817409032,0,0,0,0,0.212657846429,0,0,0.0268337881914,0.06084373661,0.0297630149441,0.0297630149441,0,0.0436892649461,0.711006221503,1.4064574539,0,0,0.275343807389,0.212657846429,0.242420861373,0.215587073182,0.444950279135,0.750628364194,0.671588117815,0.231918448216,0.774680886417,0.561900240866,-0.0867280656677,0.7515382702,0.000549270147805,0,1,8.15909986291,1,0,4.75105294054e-17,9.50210588107e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
43,2070,0.318694206703,2.32053528544,2.32053528544,2.32053528544,4.88098426499,2.10338722088,0.0204759301617,0.427026780783,0.815373014922,0.227967355168,6.53388993649,0,0,0,0,0.213311932848,0,0,0.0275011626798,0.063817418389,0.0297749124505,0.0297749124505,0,0.0437355048544,0.71056989926,1.40732108276,0,0,0.276299110246,0.213311932848,0.243086845299,0.215585682619,0.447043433645,0.751221645125,0.672358251921,0.232261336522,0.783063858674,0.574974242397,-0.0677981545389,0.760735160955,0.000563111886398,0,1,8.38370205524,1,0,4.54917682316e-17,9.09835364633e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
44,2071,0.330700374071,2.37495000281,2.37495000281,2.37495000281,5.09773441559,2.14645967686,0.0204776636239,0.421263820446,0.808417562213,0.228267509352,6.68398046228,0,0,0,0,0.213976336067,0,0,0.0281671423441,0.0668955547891,0.0297761226854,0.0297761226854,0,0.0437654236695,0.710133358806,1.40818620559,0,0,0.277267497041,0.213976336067,0.243752458752,0.215585316408,0.449115257627,0.751814671978,0.67312755174,0.232603958933,0.791514640965,0.588377483576,-0.0488353699161,0.768983845576,0.000576797266168,0,1,8.61040950158,1,0,-2.17787537387e-16,-1.30672522432e-16,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
45,2072,0.342555201698,2.43066511095,2.43066511095,2.43066511095,5.32416691542,2.19041565678,0.0204783627634,0.415573503185,0.801549784144,0.228563880042,6.83850388339,0,0,0,0,0.214659644967,0,0,0.0288442350277,0.070110675734,0.029769758769,0.029769758769,0,0.0437834377309,0.7097017219,1.40904265714,0,0,0.278259779927,0.214659644967,0.244429403736,0.215585168709,0.451136470311,0.752404054307,0.673892830673,0.232944962357,0.800034744994,0.602120350061,-0.0298338197291,0.777149941897,0.000590682708528,0,1,8.83914437519,1,0,-2.91935294135e-16,0,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
46,2073,0.354224405783,2.48766925187,2.48766925187,2.48766925187,5.56062202158,2.23527384816,0.0204793054887,0.409972285224,0.794789542122,0.228855610145,6.99751071486,0,0,0,0,0.215370032821,0,0,0.0295363284495,0.0734766160969,0.0297512651781,0.0297512651781,0,0.0437825742543,0.709274241725,1.40989188832,0,0,0.279286260335,0.215370032821,0.245121297999,0.21558496955,0.453090100141,0.752986629778,0.674651220713,0.233283143276,0.807218386803,0.616170463655,-0.0107846126943,0.783463604375,0.000604883493331,0,1,9.06981617367,1,0,1.59726450792e-16,1.19794838094e-16,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
47,2074,0.365675932595,2.54594908909,2.54594908909,2.54594908909,5.80743878321,2.28105063377,0.0204792740038,0.404475552354,0.788155405619,0.229141898315,7.16104367925,0,0,0,0,0.216105153962,0,0,0.0302401042133,0.0769897657758,0.0297199264529,0.0297199264529,0,0.0437617627667,0.708849937995,1.41073582207,0,0,0.280343624189,0.216105153962,0.245825080415,0.215584976201,0.454974376169,0.753560436695,0.675400295087,0.233617444201,0.815045544584,0.630514564958,0.00831282095886,0.789819989466,0.000619295380089,0,1,9.30232258551,1,0,-1.14703544823e-16,0,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
48,2075,0.376880275151,2.60548966314,2.60548966314,2.60548966314,6.06494943534,2.32775801077,0.0204762561186,0.399097467928,0.78166446872,0.229422006879,7.32913772592,0,0,0,0,0.21685077949,0,0,0.0309431197857,0.080621978747,0.0296779540533,0.0296779540533,0,0.0437242326336,0.708430953609,1.41157016771,0,0,0.281413148864,0.21685077949,0.246528733543,0.215585613757,0.456799736973,0.754124625389,0.676138285321,0.23394700153,0.826115140389,0.645165262441,0.0274441299504,0.800801897944,0.000633599245841,0,1,9.53655048273,1,0,-1.46444488807e-16,3.66111222018e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
49,2076,0.387810728859,2.66627476401,2.66627476401,2.66627476401,6.33350332736,2.37541284674,0.0204724184176,0.393850850148,0.775332202016,0.229695268221,7.50182015943,0,0,0,0,0.217609533814,0,0,0.0316511225713,0.0843905893645,0.0296280132693,0.0296280132693,0,0.0436738844231,0.708020001082,1.41238947836,0,0,0.282497984027,0.217609533814,0.247237547084,0.215586424512,0.45855397832,0.754677306507,0.676862776793,0.234270768816,0.835060458744,0.660123823253,0.0466117034594,0.81130989985,0.000647975024668,0,1,9.77237701836,1,0,-7.01174668894e-17,3.50587334447e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
50,2077,0.39844358301,2.72828731106,2.72828731106,2.72828731106,6.61346134064,2.42403405017,0.0204685276056,0.388747080155,0.769172341675,0.229961089575,7.67911087259,0,0,0,0,0.218380761694,0,0,0.0323616463335,0.0882918690567,0.0295681311329,0.0295681311329,0,0.0436076984021,0.707616554148,1.41319475094,0,0,0.283597047809,0.218380761694,0.247948892827,0.215587246494,0.460230143371,0.755217438975,0.677571928335,0.234587920939,0.84413308318,0.675386350379,0.0658154000316,0.818680476773,0.000662395251339,0,1,10.0096708057,1,0,-1.34298572858e-16,6.7149286429e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0
1,2028,0.00191263144382,0.981200900233,1.01067634336,1.01067634336,0.961576882228,0.98,-0.02,0.579081936907,0.969760205316,0.220047815786,3.03591111494,0,0,0,0,0.328345862075,0,0,0.116386863091,0.11419889484,0.0192745088596,0.0192745088596,0,0.0308898702262,0.643249576365,1.55460654269,0,0,0.420982040592,0.328345862075,0.347620370934,0.231233507844,0.33458330717,0.740589925954,0.669332596964,0.232423727652,0.431335629166,0.250848098257,-0.786086794776,0.392125238058,0.0034802530376,0,1,0.19135346358,1,-0.029164077422,-1.73187871684e-16,0,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
2,2029,0.00397057522745,1.02639235723,1.02639235723,1.02639235723,0.986040744125,0.960685976644,-0.0197081870981,0.578094123891,0.997699753187,0.220099264381,3.07966465084,0,0,0,0,0.223214863445,0,0,0.0799899146493,0.0821010370515,0.0811980210833,0.0811980210833,0,0.129442467527,0.708488450836,1.41145561204,0,0,0.286209325432,0.223214863445,0.304412884529,0.22442296988,0.368393810648,0.733164490044,0.657546038018,0.227064250343,0.490509932913,0.258216151907,-0.739876493245,0.434727019773,0.00391007905187,0,1,0.386595959496,1,0,-1.68891047034e-16,-2.8148507839e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
3,2030,0.00618367993805,1.04341466706,1.04341466706,1.04341466706,1.00599580151,0.964138068279,0.00359336111841,0.57703183363,0.996417650024,0.220154591998,3.1245973021,0,0,0,0,0.248270070797,0,0,0.085932137643,0.0896628527884,0.0568743579227,0.0568743579227,0,0.0819002144751,0.751309144048,1.33101002154,0,0,0.318358059494,0.248270070797,0.30514442872,0.219212291077,0.363175436081,0.729517311433,0.65153220809,0.22411345527,0.485569993155,0.260531475756,-0.725786311483,0.454283514817,0.00391802011768,0,1,0.580257009491,1,0,-5.51803010985e-17,-8.27704516478e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
4,2031,0.00856226692381,1.06085522874,1.06085522874,1.06085522874,1.03604417972,0.9766122197,0.0129381380437,0.575890111877,0.995039679121,0.220214056673,3.17073669744,0,0,0,0,0.288048533202,0,0,0.0973412651543,0.103264990111,0.0264826981878,0.0264826981878,0,0.036301591349,0.756001631206,1.32274846868,0,0,0.369394364783,0.288048533202,0.314531231389,0.217189966235,0.352671233566,0.728750120988,0.649526788061,0.223023028314,0.475069721334,0.263877750488,-0.709131982505,0.461721205333,0.00373411447457,0,1,0.772440275398,1,0,1.07159814838e-16,8.03698611282e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
5,2032,0.0111171200807,1.0787288699,1.0787288699,1.0787288699,1.07079954356,0.992649379696,0.0164212157828,0.574663782361,0.993559593114,0.220277928002,3.21811265593,0,0,0,0,0.299439151588,0,0,0.100567300219,0.108484850114,0.0175738471111,0.0175738471111,0,0.0240255873353,0.74903763469,1.33504640313,0,0,0.384033186108,0.299439151588,0.317012998699,0.21644569848,0.349868623817,0.729048962254,0.649138964769,0.2227066041,0.477156495222,0.267900764341,-0.692490117822,0.467894755654,0.00370059574882,0,1,0.963251319952,1,0,2.59204215976e-16,2.59204215976e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
6,2033,0.0138594687037,1.09705136436,1.09705136436,1.09705136436,1.10853198427,1.01046497939,0.017947525133,0.573347455022,0.991970886613,0.220346486718,3.26675731046,0,0,0,0,0.299779663939,0,0,0.100636384473,0.11040328289,0.016977880582,0.016977880582,0,0.0234649636856,0.740519617508,1.35040311743,0,0,0.384503704315,0.299779663939,0.316757544521,0.216121160048,0.350348003951,0.729646529625,0.649331275094,0.222689796433,0.48437306733,0.272281375395,-0.676319017291,0.472968673698,0.0037237350185,0,1,1.1527977438,1,0,3.50533917048e-16,-1.75266958524e-16,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
7,2034,0.016800962325,1.11583947957,1.11583947957,1.11583947957,1.14868231399,1.02943329666,0.0187718700401,0.571935538084,0.99026681077,0.220420024058,3.31670523676,0,0,0,0,0.297652675635,0,0,0.100108437977,0.111704947333,0.0184020467552,0.0184020467552,0,0.0257502392083,0.733038000479,1.36418575756,0,0,0.38181159704,0.297652675635,0.31605472239,0.215946284413,0.35154140972,0.730267736079,0.649711796951,0.222787961899,0.493000549711,0.276862959138,-0.6603436731,0.48049535816,0.00374973508851,0,1,1.34118930816,1,0,-4.83259388214e-17,0,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
8,2035,0.0199536363932,1.13511102258,1.13511102258,1.13511102258,1.19102608771,1.04925955613,0.0192593920684,0.570422254531,0.98844039317,0.22049884091,3.36799358734,0,0,0,0,0.295344785551,0,0,0.0995286591479,0.112976078062,0.0200268687288,0.0200268687288,0,0.028327477418,0.727003647259,1.37550891769,0,0,0.378889475797,0.295344785551,0.315371654279,0.215842995132,0.352832630036,0.7308286981,0.650132499239,0.222926253803,0.501876868703,0.281601905064,-0.644395277001,0.488072612385,0.00377857313402,0,1,1.52853804069,1,0,-1.86431352945e-16,-1.39823514709e-16,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
9,2036,0.023329867599,1.15488488378,1.15488488378,1.15488488378,1.23548387163,1.06978962923,0.019566248393,0.568801663552,0.986484463707,0.22058324669,3.42066222932,0,0,0,0,0.293407012849,0,0,0.0990911056944,0.114438820084,0.0214621262463,0.0214621262463,0,0.0306232980813,0.722305196425,1.38445632809,0,0,0.376444324045,0.293407012849,0.314869139095,0.215778033401,0.354038566987,0.731306158718,0.650532988223,0.223071177553,0.510781785292,0.286482082566,-0.628348251128,0.49632973812,0.00380367347801,0,1,1.7149583216,1,0,-2.69584180771e-16,4.49306967951e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
10,2037,0.0269423176208,1.17518107724,1.17518107724,1.17518107724,1.28204452157,1.09093359858,0.019764604902,0.567067687542,0.984391687176,0.220673557941,3.4747538851,0,0,0,0,0.291913370837,0,0,0.0988110600993,0.11612088805,0.022633751234,0.022633751234,0,0.0325163527141,0.718706629794,1.39138830581,0,0,0.374571367123,0.291913370837,0.314547122071,0.215736061972,0.355144714963,0.731703655372,0.650893824328,0.22320924691,0.519668204992,0.291500185836,-0.612148928863,0.505189219118,0.00382553677851,0,1,1.90056694697,1,0,2.59793557698e-16,8.65978525661e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
11,2038,0.030803864069,1.19602077652,1.19602077652,1.19602077652,1.33073794773,1.11263781855,0.0198950880238,0.565214145247,0.982154603277,0.220770096602,3.53031427436,0,0,0,0,0.290811882034,0,0,0.0986691265989,0.118010325413,0.0235657057422,0.0235657057422,0,0.0340344105797,0.715973928501,1.39669890228,0,0,0.373204211961,0.290811882034,0.314377587776,0.215708461177,0.356172846673,0.732034295684,0.651213628693,0.223336432188,0.52917802355,0.296657368318,-0.595781784236,0.514370893959,0.0038455141982,0,1,2.08548316573,1,0,2.50287374727e-16,0,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
12,2039,0.0349275174422,1.21742634456,1.21742634456,1.21742634456,1.38162206502,1.13487117409,0.0199825632085,0.563234791628,0.979765674725,0.220873187936,3.5873922557,0,0,0,0,0.290030909021,0,0,0.0986416762103,0.12008897529,0.0243007288961,0.0243007288961,0,0.0352386134043,0.713905867931,1.40074489498,0,0,0.37225122346,0.290030909021,0.314331637917,0.215689961707,0.357148970206,0.732313324261,0.651498625514,0.223453136323,0.539475286749,0.301956900601,-0.579248547949,0.523519463511,0.0038636753785,0,1,2.26982868656,1,0,-2.41069476103e-16,-8.03564920345e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
13,2040,0.0393263230004,1.23942135602,1.23942135602,1.23942135602,1.4347752589,1.15761702179,0.0200426693493,0.56112336496,0.977217344096,0.220983158075,3.6460399658,0,0,0,0,0.289504150786,0,0,0.098707677772,0.122340403834,0.0248807791347,0.0248807791347,0,0.0361924216646,0.712339036701,1.40382591502,0,0,0.37162758904,0.289504150786,0.314384929921,0.215677252149,0.358097517563,0.732555046865,0.651757565459,0.223561630722,0.549970767895,0.307403310744,-0.562557406754,0.531887694421,0.00388065941393,0,1,2.45372765068,1,0,-7.73795768876e-17,-7.73795768876e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
14,2041,0.0440132465984,1.26203061051,1.26203061051,1.26203061051,1.49030624816,1.18087963616,0.0200952594256,0.558873641633,0.974502099969,0.221100331165,3.70631295377,0,0,0,0,0.289260385133,0,0,0.0989360127358,0.124860276554,0.0253417607091,0.0253417607091,0,0.0369523177915,0.711138003643,1.40619682098,0,0,0.371370532954,0.289260385133,0.314602145842,0.215666133106,0.358975507505,0.732767776701,0.651997197206,0.223664063671,0.560089014353,0.312998552978,-0.545674944255,0.54045644037,0.00388984892516,0,1,2.63730656629,1,0,1.11744451115e-16,1.48992601487e-16,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
15,2042,0.0490010437402,1.28528013475,1.28528013475,1.28528013475,1.54841901202,1.20473270391,0.0201994064622,0.556479499005,0.971612552782,0.221225026094,3.76827030789,0,0,0,0,0.289750601126,0,0,0.099807837471,0.128281030794,0.025701353178,0.025701353178,0,0.0375504437999,0.710150072744,1.40815306283,0,0,0.372059466257,0.289750601126,0.315451954304,0.215644116833,0.359434581585,0.73293752392,0.652212894957,0.223759181098,0.569689342362,0.318728833006,-0.528345642176,0.549311280472,0.00385090391199,0,1,2.8206942,1,0,2.50951490263e-16,1.07550638684e-16,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
16,2043,0.0543021113941,1.30919717185,1.30919717185,1.30919717185,1.60920641905,1.2291551293,0.0202720697386,0.553934986531,0.968541520683,0.221357552785,3.8319747715,0,0,0,0,0.290500665771,0,0,0.100803484195,0.13197163642,0.0259315771887,0.0259315771887,0,0.0379491503793,0.709255892212,1.40992836433,0,0,0.373086089526,0.290500665771,0.316432242959,0.215628758765,0.359851422692,0.733088784523,0.65242222216,0.223853461542,0.579396408548,0.324623954746,-0.510731631519,0.558417517977,0.0038077276098,0,1,3.00402142101,1,0,-6.89919584886e-17,-3.44959792443e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
17,2044,0.0599283224886,1.33381015552,1.33381015552,1.33381015552,1.67277603276,1.25413352556,0.0203215978692,0.551234405205,0.965282125407,0.221498208062,3.89749284455,0,0,0,0,0.291336929491,0,0,0.101871394989,0.135877101192,0.0261527572785,0.0261527572785,0,0.0383301546787,0.708455176814,1.41152190389,0,0,0.374227692869,0.291336929491,0.31748968677,0.215618291781,0.360280726571,0.733230913504,0.652630406973,0.223948537957,0.589304506379,0.330691299069,-0.492905372449,0.567759256108,0.00376159015928,0,1,3.18742099308,1,0,6.63700939565e-17,0,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow,B2
